,lon,lat
469,-91.4253502,41.9269546
470,-76.4735027,42.4534492
471,-85.596614,42.98274
472,-122.3362429,47.6181721
473,-94.370981,37.837377
474,-85.3749794,34.9654583
475,-90.4520795,38.6436756
476,-93.2892948,37.2251883
477,-83.2501995,42.5728496
478,-95.9450167,41.2655683
479,-86.039805,39.780129
480,-92.4763843,43.9970509
481,-90.584504,36.066437
482,-93.743283,44.885679
483,-73.933346,41.745685
484,-91.5335407,40.1290996
485,-86.3003331,36.2040329
486,-73.9833745,40.7401991
487,-73.9544124,40.6309949
488,-73.9492724,40.8200471
489,-73.98391,40.748621
490,-73.9646251,40.7685406
491,-73.9884995,40.7703931
492,-73.8941395,40.8733183
493,-73.9575858,40.6664998
494,-73.9874589,40.6955339
495,-73.8161342,40.7362689
496,-73.9437584,40.7477583
497,-73.7967735,40.7016257
498,-71.1148112,42.2406763
499,-75.1706353,39.9488136
500,-78.8908267,42.9025804
501,-78.7884384,42.9648902
502,-97.1117345,44.0124762
503,-98.03122,43.697665
504,-96.9469421,32.7092263
505,-96.8875863,32.9137019
506,-96.780518,32.7945265
507,-85.0032471,34.7733488
508,-71.5152703,42.7757983
509,-72.2886934,43.7044406
510,-84.2109519,31.5839651
511,-85.5302652,42.8498108
512,-80.8431315,35.5024917
513,-79.845491,38.928793
514,NA,NA
515,-86.4734318,36.9674736
516,-87.1436144,37.7377804
517,NA,NA
518,-88.6325575,37.0676692
519,-87.3128475,36.5828012
520,-86.6719084,36.146175
521,-81.0485046,29.2021607
522,-71.3983948,42.085449
523,-84.3543503,41.2967781
524,-75.5415792,39.1879258
525,-75.1588217,40.2987672
526,-123.9888258,40.8809052
527,-90.7354508,33.7453784
528,-82.522643,40.074025
529,-105.0224026,39.6005925
530,-87.627281,41.877924
531,-86.860248,39.6408895
532,-93.6616902,41.5835804
533,-75.3792986,40.5387807
534,-117.1674021,32.8809005
535,-77.197232,40.2027214
536,-102.7995721,46.8823226
537,-90.067542,29.9948773
538,-109.2161569,36.2938846
539,-90.9354909,42.44287
540,-113.5658668,37.1026869
541,-96.950967,40.622954
542,-73.9554794,41.0534881
543,-122.2645961,37.8811387
544,-87.8220588,41.9024125
545,-122.5134767,37.9798763
546,-118.2897439,34.0659512
547,-94.6503,39.112333
548,-96.1663608,43.0824829
549,-73.1481218,40.7422255
550,-93.6580638,41.6012863
551,-74.423026,40.763497
552,-75.1899441,39.9566127
553,-93.2847716,37.2183829
554,-78.9382286,36.0014258
555,-92.157558,46.741662
