"","lon","lat"
"812",-84.4114395,33.7451812
"813",-85.8195427,38.1764332
"814",-87.624698,41.874039
"815",-84.5549522,42.2064519
"816",-88.1395942,30.6965686
"817",-72.5565631,42.1022292
"818",-2.7927522,56.3416934
"819",-77.526367,43.1020484
"820",-78.4845212,42.0799022
"821",-93.182822,44.925308
"822",-73.9922772,40.6933174
"823",-76.491536,38.981963
"824",-89.645343,39.8075989
"825",-73.7946899,40.7215967
"826",-75.1621818,44.5890632
"827",-90.2608742,38.6366082
"828",-96.4059056,42.5194911
"829",-76.4290313,38.1909255
"830",-98.5631452,29.4530328
"831",-93.1828167,44.4617681
"832",-82.729447,27.777655
"833",-93.1914909,44.941751
"834",-73.2016477,41.201956
"835",-96.9542552,35.3676045
"836",-76.491536,38.981963
"837",-73.936432,41.042084
"838",-122.169719,37.4274745
"839",-122.2618588,37.8770151
"840",-82.5896847,27.4378838
"841",-74.085245,41.7385417
"842",-94.6462581,31.6219236
"843",-92.3214357,38.9515728
"844",-98.2071638,38.2202739
"845",-81.3033211,29.0354425
"846",-74.0254858,40.7450787
"847",-112.01153,41.23281
"848",-90.2010965,38.6329709
"849",-76.7012976,39.4216638
"850",-87.5859218,33.1982647
"851",-74.5323795,39.4941665
"852",-71.0806276,42.0590153
"853",-73.1233889,40.9123761
"854",-77.2144096,38.9073558
"855",-76.918072,38.8277382
"856",-77.414748,38.959278
"857",-71.0618449,42.3588616
"858",-103.6500194,30.3634426
"859",-85.6888698,38.2005446
"860",-85.6724978,38.2119044
"861",-73.8252496,42.6849434
"862",-75.9697049,42.0893553
"863",-79.3366789,42.4536987
"864",-73.6977661,41.0466485
"865",-78.8820665,42.9335922
"866",-77.9507327,43.210018
"867",-76.1973745,42.5918072
"868",-77.8237029,42.796092
"869",-73.5726634,40.7959845
"870",-76.543438,43.450851
"871",-73.4666928,44.6930943
"872",-74.9761059,44.6643102
"873",-74.498087,42.6725444
"874",-76.1369148,43.0344612
"875",-73.9823068,40.7542709
"876",-77.7946533,42.2552377
"877",-75.1838442,44.6033751
"878",-74.9241128,42.2704551
"879",-73.945734,40.6552459
"880",-73.8054763,43.0778905
"881",-75.2298915,43.1355755
"882",-73.8011369,40.8091766
"883",-75.065151,42.465096
"884",-76.8746088,40.7975612
"885",-75.3556483,39.9068405
"886",-79.0828644,37.5576478
"887",-76.1351158,43.0391534
"888",-97.2015185,38.3482417
"889",-86.1135613,33.4327519
"890",-80.1361908,25.8123433
"891",-74.2501954,40.2174168
"892",-77.5756671,43.1472497
"893",-73.9457818,40.6700908
"894",-75.2480385,39.9882984
"895",-98.2159029,32.2158978
"896",NA,NA
"897",-73.960553,40.8103207
"898",-87.7174,41.975386
"899",-75.1553506,39.9811932
"900",-86.8259623,36.1682397
"901",-85.5060124,36.1764653
"902",-84.594427,35.445317
"903",-99.434597,27.571351
"904",-96.3364829,30.6187199
"905",-95.910376,33.2410476
"906",-97.3241433,27.7127448
"907",-97.882467,27.525159
"908",-94.1036158,33.4903659
